文件,SHA256,课程,应读文字,音标,文字依据,状态,问题编号,说明,base.en 转写,tiny.en 转写,时长毫秒,起音毫秒,人工听审,审核人,审核日期,人工结论
soundmark/audio/foot.mp3,03747219aa4a3f7b4a41ce6759bc7fc20cbf1c21c619f21491413ce79e881c70,soundmark,foot,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Foot,未做第二模型,1200,220,待逐条人工听审,,,
soundmark/audio/fox.mp3,223d7fecb3dad1f50c206367e1d0c24defc854c32d7e2a7e545489cdf9c70ccc,soundmark,fox,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Fox,未做第二模型,1296,210,待逐条人工听审,,,
soundmark/audio/full.mp3,54c07e9678d83313b81d7275a77f002e103672dcad383278ae195ada61b5b30b,soundmark,full,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,full,未做第二模型,1776,210,待逐条人工听审,,,
soundmark/audio/get.mp3,99e58ff746e7959ed1eb26b8b7da2abf6859ad192def55cf7e9b95476cb458a3,soundmark,get,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Get.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/good.mp3,0c347af4aca764a93a405849a0a91eacff0acdd42666997ef29cf5f54128dbcf,soundmark,good,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Good.,未做第二模型,1776,250,待逐条人工听审,,,
soundmark/audio/green.mp3,3ebaba5011ca751099b708ded247ac5d79beea47188829ff5ce5168c478eb7ba,soundmark,green,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Green,未做第二模型,1776,250,待逐条人工听审,,,
soundmark/audio/hat.mp3,b3900d4fd9bf30a8b7ddf7e33182094b6296e4629d173734bd4e350b1fe28801,soundmark,hat,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Hat.,未做第二模型,1776,240,待逐条人工听审,,,
soundmark/audio/head.mp3,38df32e6ab010a55794666a34bc0ccbf3f4f62e6b5552e7ca5b714cea48f979d,soundmark,head,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,head,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/heat.mp3,1293638363ba3dc48c19ffe09cb02cf9f6376beb6458cc7f0a4ea1d41ea23e9e,soundmark,heat,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Heat.,未做第二模型,1776,250,待逐条人工听审,,,
soundmark/audio/hit.mp3,04691dcffd577378414081ef435876d15a1fdf9f514b3775fe01f9fbc30f858c,soundmark,hit,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Hit.,未做第二模型,1128,230,待逐条人工听审,,,
soundmark/audio/incomprehensible.mp3,45513bf947adbf25cd74caba345c9f37c765de47bfa52767595b3e95010fb8e3,soundmark,incomprehensible,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,incomprehensible,未做第二模型,2112,220,待逐条人工听审,,,
soundmark/audio/international.mp3,71b614218aaa202af17463e963937a8ca030ea9f8f92409e904e32020d16707e,soundmark,international,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,International,未做第二模型,1776,230,待逐条人工听审,,,
soundmark/audio/it.mp3,547003e01a0157ea5f5c8d3888ae06734e0939bf6248b866f370b34d4fe0de70,soundmark,it,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,It.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/lad.mp3,df3c6f03b097a6a2bafcafe63941b844ed24def3244849ba19591290a098fc21,soundmark,lad,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,LAD,未做第二模型,1176,230,待逐条人工听审,,,
soundmark/audio/lamp.mp3,8f84053ad93fb4a61970f7c35273b750953540537a0cca04c08342a0f7c3515b,soundmark,lamp,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Lamp,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/language.mp3,233e790fc7cd90d50cde8e849fdb1913967b77c8157313ffe318f25ce51e14bd,soundmark,language,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,language,未做第二模型,1776,230,待逐条人工听审,,,
soundmark/audio/lead.mp3,208d49f930db9f1867923c4ccbb4df909c3cb907b15a882cd739bf6995220099,soundmark,lead,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Lead.,未做第二模型,1776,240,待逐条人工听审,,,
soundmark/audio/leave.mp3,84a35d9d36223e58a7ee69a3b2f4aa323e896f93fea74903adb4287abeecae33,soundmark,leave,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Leave.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/leg.mp3,f759f33f4f4e7211ed89c7d58bb6237cb00bb2d8fcfe3c24ea23c7656fa84200,soundmark,leg,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,leg,未做第二模型,1128,220,待逐条人工听审,,,
soundmark/audio/let.mp3,0f09e756194578b2dc217b0f0563bf4189154adeefa1036de14698b77135a622,soundmark,let,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Let.,未做第二模型,1776,210,待逐条人工听审,,,
soundmark/audio/look.mp3,931d19bcb7a0bdc10ecdab4d15fd9369f54007e243b3cb1b7de0556445b983b2,soundmark,look,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Look.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/luke.mp3,c57003e9e72f5c1af9bad10b47422fd0cd62c926518fc7fb8d2e25a66034021b,soundmark,Luke,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Luke.,未做第二模型,1776,210,待逐条人工听审,,,
soundmark/audio/meat.mp3,e44baa08c24348801c591ecef603f008eb95fb06a78ae0a1dba3ee04df5efdee,soundmark,meat,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,meat,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/met.mp3,2403a76f8f24d3ba163341454ea866c51737064761e41d1af677913fdc92f283,soundmark,met,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Met.,未做第二模型,1776,200,待逐条人工听审,,,
soundmark/audio/milk.mp3,6974237c7693884e5185650a499f651ee107a167c4923f221258457015622600,soundmark,milk,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Milk,未做第二模型,1776,230,待逐条人工听审,,,
soundmark/audio/moon.mp3,f2d63c4dbe1ed4f0d4888c25adde6f957a955834e62ff6039add3e0a72439e95,soundmark,moon,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Moon,未做第二模型,1152,210,待逐条人工听审,,,
soundmark/audio/nose.mp3,46897236b0724d0cb157b041c520e4994dee5ebc044d1b5a01c6d985b8d64e20,soundmark,nose,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,nose,未做第二模型,1776,250,待逐条人工听审,,,
soundmark/audio/orange.mp3,20ab8a1dc69b16570389e97dbfb248c9784b05696d534dbe59fe891708c0d91c,soundmark,orange,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Orange,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/ox.mp3,c5d909f5dee9bd473b3aa564617e700239110be62517617fc950de795f21f75d,soundmark,ox,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,OX,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/pat.mp3,46c4a62a6f3cb90d9bcd32642e34b50dc21ba56b904d12d49e72a816d39c8250,soundmark,pat,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Pat.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/peach.mp3,848755bd726ec2f688fa00dc6975b7dfd6a6893ba681f30749ae7195de60a319,soundmark,peach,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Peach.,未做第二模型,1776,240,待逐条人工听审,,,
soundmark/audio/pet.mp3,b1e68295e59a79bf19a9c8425c03bee767736113bfd82d426abe190f100691cd,soundmark,pet,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,pet,未做第二模型,1776,250,待逐条人工听审,,,
soundmark/audio/pig.mp3,64f629694278784632a2a553bf2475635db986ca7832c9abfaa41f2718b724b9,soundmark,pig,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Pig,未做第二模型,1104,220,待逐条人工听审,,,
soundmark/audio/pin.mp3,82bd26bb32e2c3c4ac75dece6e5df51606a18a834cb8dec718b5818905219b80,soundmark,pin,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Pin,未做第二模型,1080,220,待逐条人工听审,,,
soundmark/audio/pit.mp3,8dfb3e0bd6dbaeaefb622d51adc50d3958461766db953e74cb10a68b17287397,soundmark,pit,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Pit.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/plane.mp3,9e2c308c6315dc7ec714d7cb6395f73796e85c7fcc8b89e445d97dd9ef0bcbf7,soundmark,plane,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,plane,未做第二模型,1200,220,待逐条人工听审,,,
soundmark/audio/pool.mp3,e00214d5b9bb18a4e882482609cefeed0994e4a127e8e618307065697b458e23,soundmark,pool,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Pool.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/read.mp3,276662326258dbc7e231626c1c18b02bf82919ae7e4d4cb68fd952239850e9de,soundmark,read,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Read.,未做第二模型,1776,200,待逐条人工听审,,,
soundmark/audio/rice.mp3,719caabe5275b0d48e6a8a6829c73a69f14c451d929c90b7b6d3e57b0362b6b1,soundmark,rice,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Rice,未做第二模型,1200,220,待逐条人工听审,,,
soundmark/audio/sat.mp3,0df79e5128c0780e8120cae6b54595f7fb0a7a0b86f2c2285da9133f4279de92,soundmark,sat,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Sat,未做第二模型,1224,220,待逐条人工听审,,,
soundmark/audio/seat.mp3,e6c56b86d5a5acedd437003e7322124bb690494b2fa0ab14963280ec435405bc,soundmark,seat,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,seat,未做第二模型,1248,220,待逐条人工听审,,,
soundmark/audio/set.mp3,333b8b4a21fcc633e2fb843cf6d2f1b9267d7af4e6f082aa0d13dafed8f851ff,soundmark,set,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,set,未做第二模型,1776,210,待逐条人工听审,,,
soundmark/audio/sheep.mp3,24aba13b68dcfc366a9bdc792268337f9a1e10f232bd75ba6dec7b23b96c5ad8,soundmark,sheep,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,sheep,未做第二模型,1776,210,待逐条人工听审,,,
soundmark/audio/ship.mp3,90f4d51e81dd3d973983a415850c2c6f1e31a19909c2fccbef609f4227de91ea,soundmark,ship,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Ship,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/sing.mp3,3f87c5c513c4ce8640e7eece5a1aaf06b3827f48771762cdcc793e5d071b30a3,soundmark,sing,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Sing,未做第二模型,1776,200,待逐条人工听审,,,
soundmark/audio/sit.mp3,3aa204da3619c1e70c8459fb98df03fc72b6f56e7d4d3a9d7bb18b44128b3015,soundmark,sit,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Sit.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/snake.mp3,160d46c521d30e684f860fede04e66e314b70886b793c45f9c64d45cffa00565,soundmark,snake,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Snake.,未做第二模型,1776,220,待逐条人工听审,,,
soundmark/audio/soon.mp3,50adc0a61e2d6102fe74a7e4483ea4435cd61c05dabdd840531b5a23309c08e3,soundmark,soon,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Soon.,未做第二模型,1776,210,待逐条人工听审,,,
soundmark/audio/sympathetic.mp3,e17901bc02d4cee4ffab02959842468ad3245cb9c5caa26aaaf610e9c89d6ac8,soundmark,sympathetic,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,sympathetic,未做第二模型,1848,220,待逐条人工听审,,,
soundmark/audio/teacher.mp3,c87ef039e4e7d159f996f29d6c52fc8c376730915a403d9e2eb4e898de5c7bb1,soundmark,teacher,,page-literal,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,teacher,未做第二模型,1776,210,待逐条人工听审,,,
